,sentence,score,label
973,"When the dead weep, they are beginning to recover, said the Crow solemnly.",-0.10000000149011612,0
974,"I am sorry to contradict my famous friend and colleague, said the Owl, but as far as I’m concerned, I think that when the dead weep, it means they do not want to die.",-0.6000000238418579,0
975,"CHAPTER 17 Pinocchio eats sugar, but refuses to take medicine.",-0.699999988079071,0
976,"When the undertakers come for him, he drinks the medicine and feels better.",0.8999999761581421,2
977,"Afterwards he tells a lie and, in punishment, his nose grows longer and longer.",-0.8000000119209291,0
978,"As soon as the three doctors had left the room, the Fairy went to Pinocchio’s bed and, touching him on the forehead, noticed that he was burning with fever.",-0.8000000119209291,0
979,"She took a glass of water, put a white powder into it, and, handing it to the Marionette, said lovingly to him: Drink this, and in a few days you’ll be up and well.",0.699999988079071,2
980,"Pinocchio looked at the glass, made a wry face, and asked in a whining voice: Is it sweet or bitter.",-0.30000001192092896,0
981,"It is bitter, but it is good for you.",0.20000000298023224,2
982,"If it is bitter, I don’t want it.",-0.699999988079071,0
983,Drink it.,0.30000001192092896,2
984,I don’t like anything bitter.,-0.8000000119209291,0
985,Drink it and I’ll give you a lump of sugar to take the bitter taste from your mouth.,-0.6000000238418579,0
986,Where’s the sugar.,-0.20000000298023224,0
987,"Here it is, said the Fairy, taking a lump from a golden sugar bowl.",-0.20000000298023224,0
988,"I want the sugar first, then I’ll drink the bitter water.",-0.20000000298023224,0
989,Do you promise.,-0.30000001192092896,0
990,Yes.,0.4000000059604645,2
991,"The Fairy gave him the sugar and Pinocchio, after chewing and swallowing it in a twinkling, said, smacking his lips: If only sugar were medicine.",0.0,1
992,I should take it every day.,0.699999988079071,2
993,Now keep your promise and drink these few drops of water.,0.4000000059604645,2
994,They’ll be good for you.,0.8999999761581421,2
995,Pinocchio took the glass in both hands and stuck his nose into it.,-0.699999988079071,0
996,He lifted it to his mouth and once more stuck his nose into it.,-0.699999988079071,0
997,"It is too bitter, much too bitter.",-0.8000000119209291,0
998,I can’t drink it.,-0.8000000119209291,0
999,"How do you know, when you haven’t even tasted it.",-0.5,0
1000,I can imagine it.,0.30000001192092896,2
1001,I smell it.,0.20000000298023224,2
1002,"I want another lump of sugar, then I’ll drink it.",0.20000000298023224,2
1003,"The Fairy, with all the patience of a good mother, gave him more sugar and again handed him the glass.",0.10000000149011612,1
1004,"I can’t drink it like that, the Marionette said, making more wry faces.",-0.4000000059604645,0
1005,Why.,-0.5,0
1006,Because that feather pillow on my feet bothers me.,-0.8000000119209291,0
1007,The Fairy took away the pillow.,-0.699999988079071,0
1008,It’s no use.,-0.8000000119209291,0
1009,I can’t drink it even now.,-0.8000000119209291,0
1010,What’s the matter now.,-0.4000000059604645,0
1011,I don’t like the way that door looks.,-0.8999999761581421,0
1012,It’s half open.,-0.4000000059604645,0
1013,The Fairy closed the door.,-0.6000000238418579,0
1014,"I won’t drink it, cried Pinocchio, bursting out crying.",-0.699999988079071,0
1015,I won’t drink this awful water.,-0.699999988079071,0
1016,I won’t.,-0.6000000238418579,0
1017,I won’t.,-0.6000000238418579,0
1018,"No, no, no, no.",-0.6000000238418579,0
1019,"My boy, you’ll be sorry.",-0.699999988079071,0
1020,I don’t care.,-0.4000000059604645,0
1021,You are very sick.,-0.8999999761581421,0
1022,I don’t care.,-0.4000000059604645,0
1023,In a few hours the fever will take you far away to another world.,0.30000001192092896,2
1024,I don’t care.,-0.4000000059604645,0
1025,Aren’t you afraid of death.,-0.4000000059604645,0
1026,Not a bit.,-0.4000000059604645,0
1027,I’d rather die than drink that awful medicine.,-0.8000000119209291,0
1028,"At that moment, the door of the room flew open and in came four Rabbits as black as ink, carrying a small black coffin on their shoulders.",-0.6000000238418579,0
1029,What do you want from me.,-0.20000000298023224,0
1030,asked Pinocchio.,-0.10000000149011612,0
1031,"We have come for you, said the largest Rabbit.",0.5,2
1032,For me.,0.20000000298023224,2
1033,But I’m not dead yet.,0.0,1
1034,"No, not dead yet; but you will be in a few moments since you have refused to take the medicine which would have made you well.",-0.5,0
1035,"Oh, Fairy, my Fairy, the Marionette cried out, give me that glass.",-0.4000000059604645,0
1036,"Quick, please.",0.20000000298023224,2
1037,I don’t want to die.,-0.699999988079071,0
1038,"No, no, not yet—not yet.",-0.6000000238418579,0
1039,"And holding the glass with his two hands, he swallowed the medicine at one gulp.",-0.6000000238418579,0
1040,"Well, said the four Rabbits, this time we have made the trip for nothing.",-0.6000000238418579,0
1041,"And turning on their heels, they marched solemnly out of the room, carrying their little black coffin and muttering and grumbling between their teeth.",-0.699999988079071,0
1042,"In a twinkling, Pinocchio felt fine.",0.30000001192092896,2
1043,With one leap he was out of bed and into his clothes.,0.0,1
1044,"The Fairy, seeing him run and jump around the room gay as a bird on wing, said to him: My medicine was good for you, after all, wasn’t it.",-0.4000000059604645,0
1045,Good indeed.,0.8999999761581421,2
1046,It has given me new life.,0.8999999761581421,2
1047,"Why, then, did I have to beg you so hard to make you drink it.",-0.699999988079071,0
1048,"I’m a boy, you see, and all boys hate medicine more than they do sickness.",-0.8000000119209291,0
1049,What a shame.,-0.8000000119209291,0
1050,"Boys ought to know, after all, that medicine, taken in time, can save them from much pain and even from death.",0.4000000059604645,2
1051,Next time I won’t have to be begged so hard.,-0.6000000238418579,0
1052,I’ll remember those black Rabbits with the black coffin on their shoulders and I’ll take the glass and pouf.,-0.20000000298023224,0
1053,—down it will go.,0.0,1
1054,Come here now and tell me how it came about that you found yourself in the hands of the Assassins.,0.0,1
1055,"It happened that Fire Eater gave me five gold pieces to give to my Father, but on the way, I met a Fox and a Cat, who asked me, ‘Do you want the five pieces to become two thousand?’",-0.20000000298023224,0
1056,"And I said, ‘Yes.’",0.20000000298023224,2
1057,"And they said, ‘Come with us to the Field of Wonders.’",-0.10000000149011612,0
1058,"And I said, ‘Let’s go.’",0.0,1
1059,"Then they said, ‘Let us stop at the Inn of the Red Lobster for dinner and after midnight we’ll set out again.’",-0.20000000298023224,0
1060,We ate and went to sleep.,-0.20000000298023224,0
1061,When I awoke they were gone and I started out in the darkness all alone.,-0.10000000149011612,0
1062,"On the road I met two Assassins dressed in black coal sacks, who said to me, ‘Your money or your life!’ and I said, ‘I haven’t any money’; for, you see, I had put the money under my tongue.",-0.20000000298023224,0
1063,"One of them tried to put his hand in my mouth and I bit it off and spat it out; but it wasn’t a hand, it was a cat’s paw.",-0.30000001192092896,0
1064,"And they ran after me and I ran and ran, till at last they caught me and tied my neck with a rope and hanged me to a tree, saying, ‘Tomorrow we’ll come back for you and you’ll be dead and your mouth will be open, and then we’ll take the gold pieces that you have hidden under your tongue.’",-0.699999988079071,0
1065,Where are the gold pieces now.,-0.5,0
1066,the Fairy asked.,0.0,1
1067,"I lost them, answered Pinocchio, but he told a lie, for he had them in his pocket.",-0.6000000238418579,0
1068,"As he spoke, his nose, long though it was, became at least two inches longer.",-0.30000001192092896,0
1069,And where did you lose them.,-0.6000000238418579,0
1070,In the wood near by.,0.0,1
1071,"At this second lie, his nose grew a few more inches.",-0.6000000238418579,0
1072,"If you lost them in the near-by wood, said the Fairy, we’ll look for them and find them, for everything that is lost there is always found.",0.6000000238418579,2
1073,"Ah, now I remember, replied the Marionette, becoming more and more confused.",-0.699999988079071,0
1074,"I did not lose the gold pieces, but I swallowed them when I drank the medicine.",0.30000001192092896,2
1075,"At this third lie, his nose became longer than ever, so long that he could not even turn around.",-0.8000000119209291,0
1076,"If he turned to the right, he knocked it against the bed or into the windowpanes; if he turned to the left, he struck the walls or the door; if he raised it a bit, he almost put the Fairy’s eyes out.",-0.30000001192092896,0
1077,The Fairy sat looking at him and laughing.,0.20000000298023224,2
1078,Why do you laugh.,0.0,1
1079,"the Marionette asked her, worried now at the sight of his growing nose.",-0.30000001192092896,0
1080,I am laughing at your lies.,-0.699999988079071,0
1081,How do you know I am lying.,-0.8000000119209291,0
1082,"Lies, my boy, are known in a moment.",-0.4000000059604645,0
1083,"There are two kinds of lies, lies with short legs and lies with long noses.",-0.6000000238418579,0
1084,"Yours, just now, happen to have long noses.",-0.30000001192092896,0
1085,"Pinocchio, not knowing where to hide his shame, tried to escape from the room, but his nose had become so long that he could not get it out of the door.",-0.6000000238418579,0
1086,"CHAPTER 18 Pinocchio finds the Fox and the Cat again, and goes with them to sow the gold pieces in the Field of Wonders.",0.0,1
1087,"Crying as if his heart would break, the Marionette mourned for hours over the length of his nose.",-0.4000000059604645,0
1088,"No matter how he tried, it would not go through the door.",-0.8000000119209291,0
1089,"The Fairy showed no pity toward him, as she was trying to teach him a good lesson, so that he would stop telling lies, the worst habit any boy may acquire.",-0.6000000238418579,0
1090,"But when she saw him, pale with fright and with his eyes half out of his head from terror, she began to feel sorry for him and clapped her hands together.",-0.8000000119209291,0
1091,A thousand woodpeckers flew in through the window and settled themselves on Pinocchio’s nose.,-0.4000000059604645,0
1092,"They pecked and pecked so hard at that enormous nose that in a few moments, it was the same size as before.",-0.4000000059604645,0
1093,"How good you are, my Fairy, said Pinocchio, drying his eyes, and how much I love you.",0.8999999761581421,2
